model,price,transmission,mileage,fuelType,age,engineSize
 Focus,12091,Manual,25250,Diesel,4,1.14
 Focus,12090,Automatic,12279,Petrol,3,1
 Focus,12089,Manual,28568,Diesel,3,1.14
 Focus,12050,Automatic,26059,Petrol,4,1
 Focus,12050,Manual,19460,Petrol,3,1.14
 Focus,12046,Manual,48254,Petrol,7,1.26
 Focus,12030,Automatic,24776,Petrol,4,1.14
 Focus,12030,Manual,18770,Petrol,3,1
 Focus,12020,Manual,10020,Petrol,3,1
 Focus,12012,Manual,20621,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Manual,48876,Diesel,5,1.26
 Focus,12000,Manual,12547,Petrol,3,1
 Focus,12000,Manual,18952,Diesel,3,1.14
 Focus,12000,Manual,11300,Petrol,3,1
 Focus,12000,Manual,11457,Petrol,3,1
 Focus,12000,Manual,11285,Petrol,3,1
 Focus,12000,Manual,15071,Diesel,3,1.14
 Focus,12000,Manual,13318,Petrol,4,1
 Focus,12000,Manual,14255,Petrol,4,1
 Focus,12000,Manual,10250,Petrol,3,1
 Focus,12000,Manual,16299,Petrol,6,1.14
 Focus,12000,Manual,31070,Diesel,4,1.14
 Focus,12000,Manual,14162,Diesel,3,1.14
 Focus,12000,Semi-Auto,13756,Petrol,4,1
 Focus,12000,Manual,14917,Petrol,3,1
 Focus,12000,Manual,22296,Diesel,4,1.14
 Focus,12000,Manual,17225,Petrol,3,1
 Focus,12000,Manual,20045,Diesel,3,1.14
 Focus,12000,Manual,28672,Petrol,4,1
 Focus,12000,Manual,13696,Petrol,3,1
 Focus,12000,Manual,6179,Diesel,4,1.14
 Focus,12000,Manual,12564,Petrol,3,1
 Focus,12000,Manual,33310,Diesel,4,1.14
 Focus,12000,Manual,12775,Petrol,3,1
 Focus,12000,Manual,21316,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Manual,31727,Diesel,4,1.14
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Manual,31249,Diesel,4,1.14
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Manual,15506,Petrol,4,1
 Focus,12000,Manual,25060,Petrol,5,1.14
 Focus,12000,Automatic,80468,Diesel,5,1.26
 Focus,12000,Manual,18116,Diesel,4,1.14
 Focus,12000,Manual,36851,Diesel,4,1.14
 Focus,12000,Automatic,14436,Petrol,5,1.14
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,20000,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,12000,Automatic,15238,Petrol,4,1
 Focus,11999,Manual,30953,Petrol,3,1.14
 Focus,11999,Manual,6691,Petrol,3,1
 Focus,11999,Manual,15002,Petrol,5,1.14
 Focus,11999,Manual,30699,Petrol,3,1.14
 Focus,11999,Manual,14662,Petrol,4,1
 Focus,11999,Manual,2240,Petrol,4,1
 Focus,11999,Manual,16473,Petrol,3,1
 Focus,11999,Manual,16878,Petrol,4,1
 Focus,11999,Manual,9381,Petrol,4,1
 Focus,11999,Manual,11741,Petrol,4,1
 Focus,11999,Manual,14929,Petrol,3,1
 Focus,11999,Manual,9844,Petrol,4,1
 Focus,11999,Manual,13072,Petrol,3,1
 Focus,11999,Manual,20186,Petrol,3,1
 Focus,11999,Manual,18153,Petrol,4,1.14
 Focus,11999,Manual,26973,Petrol,4,1
 Focus,11999,Manual,20310,Diesel,4,1.14
 Focus,11999,Manual,26898,Petrol,3,1
 Focus,11999,Manual,12485,Petrol,4,1
 Focus,11999,Manual,28036,Diesel,4,1.14
 Focus,11999,Manual,17296,Diesel,4,1.14
 Focus,11999,Manual,22214,Diesel,4,1.14
 Focus,11999,Manual,13678,Petrol,3,1
 Focus,11999,Manual,37737,Diesel,6,1.26
 Focus,11999,Manual,17431,Petrol,3,1
 Focus,11999,Manual,12961,Petrol,4,1
 Focus,11998,Manual,28497,Diesel,4,1.14
 Focus,11998,Manual,7412,Petrol,4,1
 Focus,11998,Semi-Auto,18978,Diesel,4,1.14
 Focus,11998,Manual,10474,Diesel,4,1.14
 Focus,11998,Manual,8308,Diesel,4,1.14
 Focus,11998,Manual,25950,Diesel,4,1.14
 Focus,11998,Manual,14032,Diesel,4,1.14
 Focus,11998,Manual,20758,Diesel,4,1.14
 Focus,11998,Manual,9038,Diesel,4,1.14
 Focus,11998,Manual,20932,Diesel,3,1.14
 Focus,11998,Manual,20986,Petrol,4,1
 Focus,11998,Manual,9080,Petrol,4,1
 Focus,11998,Manual,29826,Diesel,4,1.14
 Focus,11998,Semi-Auto,7084,Petrol,4,1
 Focus,11998,Manual,18123,Diesel,4,1.14
 Focus,11998,Manual,14895,Diesel,4,1.14
 Focus,11998,Manual,18856,Petrol,4,1
 Focus,11997,Manual,15332,Petrol,3,1
 Focus,11997,Manual,11502,Petrol,3,1
 Focus,11997,Manual,7269,Petrol,3,1
 Focus,11997,Manual,13146,Petrol,3,1
 Focus,11997,Manual,10708,Petrol,4,1
 Focus,11995,Automatic,13000,Diesel,5,1.14
 Focus,11995,Manual,23469,Petrol,4,1.14
 Focus,11995,Manual,10553,Diesel,3,1.14
 Focus,11995,Manual,43393,Diesel,6,1.26
 Focus,11995,Manual,24000,Petrol,3,1
 Focus,11995,Manual,46679,Diesel,3,1.14
 Focus,11995,Semi-Auto,35289,Diesel,4,1.14
 Focus,11995,Manual,19933,Petrol,4,1
 Focus,11995,Semi-Auto,10796,Petrol,4,1
 Focus,11995,Manual,22572,Diesel,4,1.14
 Focus,11995,Manual,13711,Petrol,4,1
 Focus,11995,Semi-Auto,16172,Petrol,3,1
 Focus,11995,Manual,15000,Petrol,4,1
 Focus,11995,Manual,15984,Petrol,3,1
 Focus,11995,Manual,10048,Petrol,3,1
 Focus,11995,Manual,22081,Diesel,4,1.14
 Focus,11995,Manual,16246,Petrol,3,1
 Focus,11995,Manual,16246,Petrol,3,1
 Focus,11995,Manual,19036,Petrol,3,1
 Focus,11995,Manual,11500,Petrol,4,1
 Focus,11995,Manual,12662,Petrol,3,1
 Focus,11995,Semi-Auto,21553,Petrol,4,1
 Focus,11995,Manual,15900,Petrol,3,1
 Focus,11995,Automatic,21890,Diesel,4,1.26
 Focus,11995,Manual,25000,Petrol,3,1
 Focus,11995,Automatic,12320,Petrol,5,1
 Focus,11995,Manual,22167,Petrol,4,1
 Focus,11995,Manual,23516,Petrol,4,1
 Focus,11995,Automatic,34646,Petrol,5,1.14
 Focus,11995,Manual,6654,Petrol,4,1
 Focus,11992,Manual,15814,Petrol,3,1
 Focus,11991,Manual,23445,Diesel,4,1.14
 Focus,11991,Manual,23161,Diesel,4,1.14
 Focus,11991,Manual,24174,Diesel,3,1.14
 Focus,11991,Manual,20595,Diesel,3,1.14
 Focus,11991,Manual,10662,Petrol,3,1
 Focus,11991,Semi-Auto,8805,Petrol,4,1
 Focus,11990,Manual,17212,Diesel,4,1.14
 Focus,11990,Manual,21567,Petrol,3,1
 Focus,11990,Manual,29478,Diesel,4,1.14
 Focus,11990,Manual,23915,Petrol,3,1
 Focus,11990,Manual,12956,Petrol,3,1
 Focus,11990,Automatic,27948,Petrol,4,1.14
 Focus,11990,Manual,47729,Petrol,8,1.26
 Focus,11990,Semi-Auto,3600,Petrol,4,1
 Focus,11990,Manual,20312,Petrol,3,1
 Focus,11990,Manual,45000,Petrol,5,1.26
 Focus,11989,Manual,9088,Petrol,3,1
 Focus,11989,Automatic,25913,Petrol,5,1.14
 Focus,11989,Manual,29086,Diesel,3,1.14
 Focus,11982,Manual,15417,Petrol,3,1
 Focus,11982,Manual,6633,Petrol,3,1
 Focus,11980,Semi-Auto,30898,Petrol,3,1
 Focus,11980,Manual,13864,Petrol,3,1
 Focus,11980,Manual,30680,Diesel,4,1.14
 Focus,11970,Manual,37000,Diesel,3,1.14
 Focus,11969,Manual,24634,Diesel,3,1.14
 Focus,11950,Semi-Auto,12739,Petrol,4,1
 Focus,11950,Manual,15654,Diesel,3,1.14
 Focus,11950,Manual,10041,Petrol,3,1
 Focus,11950,Manual,14977,Petrol,4,1
 Focus,11920,Semi-Auto,10672,Diesel,4,1.14
 Focus,11900,Manual,30898,Diesel,5,1.26
 Focus,11900,Manual,9574,Petrol,4,1
 Focus,11900,Manual,17881,Petrol,3,1
 Focus,11900,Manual,11574,Diesel,4,1.14
 Focus,11900,Manual,21791,Petrol,4,1
 Focus,11900,Semi-Auto,18396,Petrol,4,1
 Focus,11900,Manual,16271,Petrol,3,1
 Focus,11900,Semi-Auto,7560,Petrol,4,1
 Focus,11900,Manual,26329,Diesel,4,1.14
 Focus,11900,Manual,17144,Petrol,3,1
 Focus,11899,Manual,4657,Petrol,3,1
 Focus,11899,Manual,17298,Petrol,3,1
 Focus,11899,Manual,9673,Petrol,3,1
 Focus,11899,Manual,17445,Petrol,4,1
 Focus,11890,Manual,13914,Petrol,3,1
 Focus,11890,Manual,19097,Petrol,3,1
 Focus,11890,Semi-Auto,38617,Petrol,4,1
 Focus,11889,Manual,9610,Petrol,3,1
 Focus,11886,Manual,19798,Diesel,4,1.14
 Focus,11885,Manual,27000,Petrol,4,1
 Focus,11880,Manual,2435,Petrol,4,1
 Focus,11880,Manual,30345,Diesel,4,1.26
 Focus,11860,Manual,23769,Diesel,3,1.14
 Focus,11850,Manual,15363,Petrol,3,1
 Focus,11850,Manual,15013,Diesel,4,1.14
 Focus,11850,Manual,18466,Diesel,4,1.14
 Focus,11841,Manual,17434,Petrol,4,1
 Focus,11817,Semi-Auto,12582,Petrol,4,1
 Focus,11810,Manual,17330,Petrol,3,1.14
 Focus,11810,Semi-Auto,5034,Petrol,5,1
 Focus,11800,Manual,25339,Diesel,3,1.14
 Focus,11800,Manual,9654,Petrol,4,1
 Focus,11800,Manual,21831,Diesel,3,1.14
 Focus,11800,Manual,25299,Diesel,3,1.14
 Focus,11800,Manual,22076,Petrol,3,1
 Focus,11800,Manual,12621,Petrol,3,1
 Focus,11800,Manual,6859,Petrol,4,1
 Focus,11800,Automatic,12514,Petrol,5,1.14
 Focus,11800,Automatic,22008,Petrol,4,1
 Focus,11800,Manual,30212,Diesel,4,1.14
 Focus,11800,Manual,13601,Petrol,4,1
 Focus,11800,Manual,16612,Diesel,4,1.14
 Focus,11799,Manual,21069,Diesel,4,1.14
 Focus,11799,Manual,17315,Diesel,4,1.14
 Focus,11799,Manual,28333,Petrol,4,1
 Focus,11799,Manual,20417,Petrol,3,1
 Focus,11798,Manual,15417,Diesel,4,1.14
 Focus,11797,Manual,12255,Petrol,4,1
 Focus,11795,Manual,25069,Diesel,4,1.14
 Focus,11795,Manual,11086,Petrol,3,1
 Focus,11795,Manual,22220,Diesel,5,1.14
 Focus,11795,Manual,23572,Petrol,4,1.14
 Focus,11795,Manual,30564,Petrol,4,1
 Focus,11795,Manual,12260,Petrol,4,1
 Focus,11795,Manual,9616,Petrol,4,1
 Focus,11795,Manual,20611,Petrol,3,1
 Focus,11795,Manual,26500,Petrol,3,1
 Focus,11795,Manual,17995,Petrol,3,1
 Focus,11790,Semi-Auto,26694,Petrol,3,1
 Focus,11790,Manual,13239,Diesel,4,1.14
 Focus,11784,Manual,6000,Diesel,5,1.14
 Focus,11779,Semi-Auto,11011,Petrol,3,1
 Focus,11768,Manual,15375,Petrol,4,1
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,8556,Petrol,4,1
 Focus,11750,Manual,27800,Petrol,4,1
 Focus,11750,Manual,27800,Petrol,4,1
 Focus,11750,Manual,20205,Petrol,4,1.14
 Focus,11750,Manual,17045,Petrol,3,1
 Focus,11750,Manual,18787,Diesel,4,1.14
 Focus,11750,Manual,19371,Petrol,3,1
 Focus,11750,Manual,12200,Petrol,4,1
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,25465,Diesel,3,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,11829,Petrol,3,1
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11750,Manual,32746,Diesel,4,1.14
 Focus,11748,Manual,22638,Petrol,4,1.14
 Focus,11746,Manual,26495,Petrol,3,1
 Focus,11731,Manual,22522,Petrol,4,1
 Focus,11728,Manual,9340,Diesel,4,1.14
 Focus,11704,Manual,13878,Diesel,3,1.14
 Focus,11700,Manual,18587,Diesel,4,1.26
 Focus,11700,Manual,26807,Petrol,4,1
 Focus,11700,Manual,39093,Petrol,4,1.14
 Focus,11700,Manual,21934,Diesel,4,1.14
 Focus,11700,Manual,18479,Petrol,4,1
 Focus,11700,Manual,21000,Petrol,4,1
 Focus,11700,Manual,20691,Petrol,4,1
 Focus,11700,Automatic,24775,Petrol,4,1
 Focus,11699,Manual,31607,Diesel,3,1.14
 Focus,11699,Manual,11526,Petrol,4,1
 Focus,11699,Manual,13211,Petrol,4,1
 Focus,11698,Manual,17750,Diesel,4,1.14
 Focus,11698,Manual,8111,Petrol,4,1
 Focus,11698,Manual,24706,Diesel,4,1.14
 Focus,11698,Manual,19359,Petrol,3,1
 Focus,11698,Manual,32557,Diesel,4,1.14
 Focus,11698,Manual,17398,Diesel,4,1.14
 Focus,11697,Manual,20744,Petrol,4,1
 Focus,11695,Manual,15935,Petrol,4,1
 Focus,11695,Manual,7788,Petrol,3,1
 Focus,11695,Semi-Auto,22804,Petrol,4,1
 Focus,11695,Manual,28543,Petrol,4,1.14
 Focus,11695,Manual,21502,Diesel,4,1.14
 Focus,11695,Manual,57420,Diesel,5,1.26
 Focus,11691,Manual,13159,Petrol,3,1
 Focus,11689,Manual,20827,Petrol,3,1
 Focus,11689,Manual,14132,Diesel,4,1.14
 Focus,11680,Manual,12500,Petrol,3,1
 Focus,11680,Manual,22854,Petrol,3,1
 Focus,11677,Manual,10604,Petrol,3,1
 Focus,11670,Manual,26754,Diesel,4,1.14
 Focus,11660,Manual,46995,Petrol,3,1
 Focus,11650,Manual,17312,Petrol,3,1
 Focus,11649,Manual,23765,Diesel,4,1.14
 Focus,11640,Manual,29546,Petrol,3,1
 Focus,11625,Semi-Auto,15618,Petrol,5,1
 Focus,11620,Manual,26508,Diesel,4,1.14
 Focus,11618,Manual,10000,Petrol,3,1
 Focus,11610,Manual,26411,Diesel,4,1.14
 Focus,11607,Manual,23000,Petrol,7,1.26
 Focus,11600,Manual,27910,Diesel,4,1.14
 Focus,11600,Manual,23500,Petrol,4,1
 Focus,11600,Semi-Auto,15716,Petrol,4,1
 Focus,11600,Manual,26476,Petrol,4,1
 Focus,11600,Manual,17105,Petrol,4,1
 Focus,11599,Manual,40820,Petrol,4,1.14
 Focus,11599,Manual,23436,Petrol,4,1
 Focus,11599,Manual,38590,Diesel,4,1.14
 Focus,11599,Manual,36539,Diesel,4,1.14
 Focus,11599,Manual,19064,Petrol,3,1
 Focus,11599,Automatic,22436,Petrol,4,1
 Focus,11599,Manual,21618,Petrol,4,1
 Focus,11599,Manual,36601,Diesel,6,1.26
 Focus,11599,Manual,12527,Petrol,5,1.14
 Focus,11598,Manual,11654,Petrol,3,1
 Focus,11595,Manual,17666,Diesel,5,1.14
 Focus,11595,Manual,25392,Petrol,4,1
 Focus,11591,Manual,11055,Petrol,4,1
 Focus,11591,Manual,7612,Petrol,4,1
 Focus,11589,Manual,17997,Petrol,3,1
 Focus,11560,Manual,17530,Petrol,4,1
 Focus,11555,Semi-Auto,10136,Petrol,5,1
 Focus,11550,Semi-Auto,30973,Diesel,4,1.14
 Focus,11510,Semi-Auto,18150,Petrol,4,1
 Focus,11500,Manual,18413,Petrol,4,1
 Focus,11500,Automatic,27348,Petrol,4,1.14
 Focus,11500,Manual,72085,Diesel,5,1.26
 Focus,11500,Manual,22344,Petrol,4,1.14
 Focus,11500,Manual,22241,Petrol,4,1
 Focus,11500,Semi-Auto,19386,Petrol,4,1
 Focus,11500,Manual,27000,Diesel,4,1.14
 Focus,11500,Manual,8286,Petrol,3,1
 Focus,11500,Manual,30186,Diesel,4,1.14
 Focus,11500,Manual,23890,Diesel,3,1.14
 Focus,11500,Manual,41545,Petrol,4,1.14
 Focus,11500,Manual,19512,Petrol,4,1
 Focus,11500,Manual,22075,Diesel,4,1.14
 Focus,11500,Semi-Auto,14482,Petrol,4,1
 Focus,11500,Manual,23202,Petrol,3,1
 Focus,11500,Semi-Auto,6474,Petrol,5,1
 Focus,11500,Automatic,36200,Diesel,4,1.14
 Focus,11500,Manual,37446,Diesel,5,1.14
 Focus,11500,Manual,2481,Petrol,4,1
 Focus,11500,Manual,44646,Diesel,4,1.14
 Focus,11500,Automatic,34468,Diesel,4,1.14
 Focus,11500,Automatic,20733,Petrol,4,1
 Focus,11500,Manual,6071,Diesel,5,1.14
 Focus,11500,Automatic,29755,Petrol,4,1
 Focus,11499,Manual,21063,Diesel,4,1.14
 Focus,11499,Manual,30905,Diesel,4,1.26
 Focus,11499,Manual,23187,Petrol,4,1
 Focus,11499,Manual,17918,Petrol,4,1
 Focus,11499,Manual,28604,Diesel,4,1.14
 Focus,11499,Manual,22465,Petrol,3,1
 Focus,11499,Manual,35763,Petrol,4,1.14
 Focus,11499,Manual,11091,Petrol,4,1
 Focus,11499,Manual,9122,Petrol,4,1
 Focus,11499,Manual,24845,Diesel,5,1.26
 Focus,11499,Manual,21023,Petrol,3,1
 Focus,11499,Manual,42043,Petrol,6,1.26
 Focus,11499,Automatic,10703,Petrol,5,1.17
 Focus,11498,Semi-Auto,30917,Petrol,4,1
 Focus,11498,Manual,9148,Petrol,4,1
 Focus,11498,Manual,25464,Petrol,3,1
 Focus,11498,Manual,27277,Diesel,3,1.14
 Focus,11498,Manual,15378,Petrol,4,1
 Focus,11498,Manual,22115,Diesel,4,1.14
 Focus,11498,Semi-Auto,23361,Petrol,4,1
 Focus,11498,Manual,27307,Petrol,4,1
 Focus,11498,Manual,22213,Diesel,4,1.14
 Focus,11498,Manual,35491,Diesel,4,1.14
 Focus,11498,Manual,22876,Diesel,4,1.14
 Focus,11498,Manual,15430,Diesel,4,1.14
 Focus,11498,Manual,40850,Diesel,4,1.14
 Focus,11498,Manual,18150,Petrol,4,1
 Focus,11498,Manual,20120,Diesel,4,1.14
 Focus,11498,Manual,12418,Petrol,4,1
 Focus,11497,Manual,9379,Petrol,3,1
 Focus,11497,Manual,16558,Petrol,3,1
 Focus,11495,Manual,29900,Diesel,5,1.14
 Focus,11495,Manual,32546,Diesel,5,1.26
 Focus,11495,Semi-Auto,33661,Diesel,6,1.26
 Focus,11495,Manual,38517,Diesel,4,1.14
 Focus,11495,Manual,10738,Petrol,3,1
 Focus,11495,Manual,16700,Petrol,4,1
 Focus,11495,Manual,17468,Petrol,3,1
 Focus,11495,Manual,13459,Petrol,4,1
 Focus,11495,Manual,20958,Petrol,4,1
 Focus,11495,Manual,13764,Petrol,4,1
 Focus,11495,Manual,17468,Petrol,3,1
 Focus,11495,Manual,8389,Petrol,5,1
 Focus,11495,Automatic,30452,Petrol,4,1
 Focus,11495,Manual,14174,Petrol,3,1
 Focus,11495,Manual,20000,Petrol,4,1
 Focus,11495,Manual,58655,Diesel,6,1.26
 Focus,11495,Automatic,21000,Petrol,4,1
 Focus,11491,Manual,36461,Diesel,3,1.14
 Focus,11491,Manual,31397,Petrol,4,1.14
 Focus,11491,Manual,11045,Petrol,4,1
 Focus,11491,Manual,5178,Petrol,4,1
 Focus,11491,Manual,19399,Diesel,4,1.14
 Focus,11491,Manual,21289,Petrol,3,1
 Focus,11491,Semi-Auto,44525,Diesel,4,1.14
 Focus,11490,Manual,14991,Petrol,3,1
 Focus,11490,Manual,17152,Petrol,3,1
 Focus,11490,Manual,27291,Diesel,3,1.14
 Focus,11490,Manual,63686,Diesel,4,1.26
 Focus,11490,Manual,17423,Petrol,4,1
 Focus,11490,Manual,5937,Petrol,3,1
 Focus,11490,Manual,16823,Petrol,3,1
 Focus,11490,Manual,18997,Petrol,3,1
 Focus,11490,Manual,33812,Petrol,5,1.14
 Focus,11490,Manual,45000,Diesel,6,1.26
 Focus,11490,Manual,19579,Petrol,4,1
 Focus,11489,Manual,26549,Diesel,4,1.14
 Focus,11489,Manual,19942,Diesel,5,1.14
 Focus,11479,Manual,52639,Diesel,4,1.14
 Focus,11460,Manual,21742,Petrol,3,1
 Focus,11450,Manual,18524,Petrol,4,1
 Focus,11450,Manual,7680,Petrol,3,1
 Focus,11450,Manual,23319,Petrol,4,1
 Focus,11450,Manual,24521,Petrol,4,1
 Focus,11450,Manual,20266,Petrol,4,1
 Focus,11450,Manual,18095,Petrol,4,1
 Focus,11450,Manual,16006,Petrol,5,1
 Focus,11450,Manual,46500,Diesel,6,1.26
 Focus,11400,Manual,26656,Petrol,3,1
 Focus,11400,Manual,15000,Petrol,4,1
 Focus,11400,Automatic,10266,Petrol,5,1
 Focus,11399,Manual,17980,Petrol,4,1
 Focus,11399,Automatic,20928,Petrol,4,1
 Focus,11397,Manual,14668,Petrol,3,1
 Focus,11395,Manual,25887,Diesel,4,1.14
 Focus,11390,Manual,19419,Petrol,4,1
 Focus,11390,Manual,29751,Diesel,3,1.14
 Focus,11389,Manual,36608,Diesel,4,1.14
 Focus,11375,Manual,19484,Petrol,4,1
 Focus,11370,Manual,14090,Diesel,4,1.14
 Focus,11360,Manual,27961,Diesel,4,1.14
 Focus,11350,Manual,10051,Petrol,3,1
 Focus,11350,Manual,11892,Petrol,4,1
 Focus,11350,Manual,67588,Diesel,6,1.26
 Focus,11341,Manual,18256,Petrol,3,1
 Focus,11330,Manual,24903,Petrol,5,1.14
 Focus,11318,Manual,40402,Petrol,7,1.26
 Focus,11300,Manual,13300,Petrol,4,1
 Focus,11300,Manual,31118,Diesel,4,1.14
 Focus,11300,Manual,13673,Petrol,3,1
 Focus,11300,Manual,28271,Petrol,3,1
 Focus,11300,Manual,10304,Petrol,4,1
 Focus,11300,Manual,21874,Petrol,4,1
 Focus,11300,Semi-Auto,18503,Petrol,5,1.17
 Focus,11300,Manual,21786,Diesel,4,1.14
 Focus,11300,Manual,16617,Petrol,3,1
 Focus,11299,Manual,23624,Diesel,4,1.14
 Focus,11298,Manual,24386,Diesel,4,1.14
 Focus,11298,Semi-Auto,37880,Diesel,3,1.14
 Focus,11298,Manual,2666,Petrol,4,1
 Focus,11298,Manual,14604,Diesel,4,1.14
 Focus,11298,Manual,17530,Diesel,4,1.14
 Focus,11298,Manual,29492,Diesel,4,1.14
 Focus,11298,Manual,26781,Petrol,4,1
 Focus,11298,Manual,22973,Diesel,4,1.14
 Focus,11298,Manual,22480,Diesel,4,1.14
 Focus,11295,Manual,15612,Petrol,4,1
 Focus,11295,Manual,13435,Petrol,3,1
 Focus,11295,Manual,5063,Petrol,4,1
 Focus,11295,Manual,19337,Petrol,4,1
 Focus,11291,Semi-Auto,12857,Petrol,4,1
 Focus,11291,Manual,17904,Diesel,4,1.14
 Focus,11291,Manual,17555,Diesel,4,1.14
 Focus,11290,Manual,9928,Petrol,5,1
 Focus,11290,Manual,29787,Diesel,4,1.14
 Focus,11290,Manual,37820,Diesel,4,1.14
 Focus,11280,Manual,10492,Petrol,5,1
 Focus,11257,Manual,17000,Diesel,4,1.14
 Focus,11253,Manual,9793,Petrol,4,1
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,12302,Petrol,3,1
 Focus,11250,Manual,7330,Petrol,3,1
 Focus,11250,Manual,19338,Petrol,3,1
 Focus,11250,Manual,8564,Petrol,3,1
 Focus,11250,Manual,33104,Petrol,4,1
 Focus,11250,Manual,6421,Petrol,3,1
 Focus,11250,Manual,20309,Petrol,4,1
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,16446,Petrol,3,1
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,6746,Petrol,4,1
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11250,Automatic,23156,Petrol,4,1
 Focus,11250,Manual,41495,Diesel,4,1.14
 Focus,11220,Manual,21922,Petrol,5,1.14
 Focus,11220,Semi-Auto,22132,Petrol,4,1
 Focus,11220,Manual,24000,Petrol,4,1
 Focus,11211,Manual,22766,Petrol,4,1
 Focus,11202,Manual,26500,Petrol,4,1
 Focus,11200,Manual,15121,Petrol,4,1
 Focus,11200,Manual,11133,Diesel,4,1.14
 Focus,11200,Manual,15410,Diesel,4,1.14
 Focus,11200,Manual,18832,Petrol,4,1
 Focus,11200,Manual,23000,Petrol,3,1
 Focus,11200,Manual,38635,Petrol,5,1.14
 Focus,11200,Manual,14341,Diesel,4,1.14
 Focus,11199,Manual,22625,Diesel,4,1.14
 Focus,11199,Manual,25084,Petrol,3,1
 Focus,11195,Semi-Auto,31648,Diesel,4,1.14
 Focus,11190,Semi-Auto,38410,Diesel,4,1.14
 Focus,11150,Manual,16709,Petrol,3,1
 Focus,11150,Manual,15180,Petrol,3,1
 Focus,11111,Manual,14282,Petrol,6,1
 Focus,11100,Manual,19841,Petrol,3,1
 Focus,11100,Manual,26000,Petrol,4,1
 Focus,11100,Manual,23038,Petrol,5,1
 Focus,11100,Automatic,42500,Diesel,4,1.14
 Focus,11095,Manual,21123,Petrol,3,1
 Focus,11091,Manual,20745,Petrol,3,1
 Focus,11090,Manual,18602,Petrol,3,1
 Focus,11080,Semi-Auto,14681,Petrol,4,1
 Focus,11070,Manual,17975,Diesel,5,1.14
 Focus,11001,Manual,26240,Petrol,4,1
 Focus,11000,Manual,48961,Petrol,3,1
 Focus,11000,Manual,23500,Petrol,4,1
 Focus,11000,Manual,17339,Petrol,4,1
 Focus,11000,Manual,17339,Petrol,4,1
 Focus,11000,Manual,48961,Petrol,3,1
 Focus,11000,Manual,23500,Petrol,4,1
 Focus,11000,Manual,11817,Petrol,3,1
 Focus,11000,Manual,28840,Petrol,4,1
 Focus,11000,Manual,50940,Diesel,4,1.14
 Focus,11000,Manual,10053,Petrol,4,1
 Focus,11000,Manual,21567,Diesel,4,1.14
 Focus,11000,Manual,10822,Petrol,3,1
 Focus,11000,Manual,19239,Diesel,4,1.14
 Focus,11000,Manual,29000,Diesel,4,1.14
 Focus,11000,Manual,34495,Diesel,4,1.14
 Focus,11000,Manual,13652,Petrol,4,1
 Focus,11000,Manual,21582,Diesel,4,1.14
 Focus,11000,Manual,33274,Diesel,4,1.14
 Focus,11000,Manual,10467,Petrol,3,1
 Focus,11000,Manual,17423,Petrol,4,1
 Focus,11000,Manual,16971,Petrol,4,1
